,Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent
214,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-25,41.733,-87.65,20,0,0,1,0,0,0,8,0
215,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,16,0,1,0,0,0,0,15,0
216,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,2,0,0,1,0,0,0,15,0
217,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,7,1,0,0,0,0,0,15,0
218,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,43,0,1,0,0,0,0,22,0
219,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,9,0,0,1,0,0,0,22,0
220,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,1,1,0,0,0,0,0,22,0
221,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,33,0,1,0,0,0,0,29,0
222,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,4,0,0,1,0,0,0,29,0
223,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,7,1,0,0,0,0,0,29,0
224,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-22,41.733,-87.65,28,0,1,0,0,0,0,36,0
225,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-22,41.733,-87.65,21,1,0,0,0,0,0,36,0
226,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,19,0,1,0,0,0,0,43,1
227,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,41,0,1,0,0,0,0,43,0
228,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,12,1,0,0,0,0,0,43,0
229,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-06,41.733,-87.65,19,0,1,0,0,0,0,51,0
230,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-06,41.733,-87.65,49,1,0,0,0,0,0,51,0
231,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-12,41.733,-87.65,29,0,1,0,0,0,0,57,0
232,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-19,41.733,-87.65,3,0,1,0,0,0,0,64,0
233,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-26,41.733,-87.65,21,0,1,0,0,0,0,71,0
234,"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-26,41.733,-87.65,6,1,0,0,0,0,0,71,0
235,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-05,42.012,-87.812,1,0,0,1,0,0,0,3650,0
236,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-26,42.012,-87.812,2,0,1,0,0,0,0,3650,0
237,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-26,42.012,-87.812,2,0,0,1,0,0,0,3650,0
238,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-29,42.012,-87.812,2,0,1,0,0,0,0,3650,0
239,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-02,42.012,-87.812,1,0,0,1,0,0,0,3650,0
240,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-11,42.012,-87.812,37,0,1,0,0,0,0,3650,0
241,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-11,42.012,-87.812,14,0,1,0,0,0,0,3650,0
242,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-11,42.012,-87.812,8,0,0,1,0,0,0,3650,0
243,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-11,42.012,-87.812,4,0,0,1,0,0,0,3650,0
244,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-11,42.012,-87.812,3,1,0,0,0,0,0,3650,0
245,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-18,42.012,-87.812,15,0,1,0,0,0,0,3650,0
246,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-18,42.012,-87.812,19,0,1,0,0,0,0,3650,0
247,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-18,42.012,-87.812,7,0,0,1,0,0,0,3650,0
248,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-07-27,42.012,-87.812,4,0,1,0,0,0,0,3650,0
249,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,33,0,1,0,0,0,0,3650,0
250,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,9,0,1,0,0,0,0,3650,0
251,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,1,0,0,1,0,0,0,3650,0
252,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,14,1,0,0,0,0,0,3650,0
253,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,50,1,0,0,0,0,0,3650,0
254,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-01,42.012,-87.812,8,1,0,0,0,0,0,3650,0
255,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-07,42.012,-87.812,32,0,1,0,0,0,0,3650,0
256,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-07,42.012,-87.812,37,1,0,0,0,0,0,3650,1
257,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-15,42.012,-87.812,49,0,1,0,0,0,0,3650,1
258,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-15,42.012,-87.812,49,0,1,0,0,0,0,3650,0
259,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-15,42.012,-87.812,50,1,0,0,0,0,0,3650,1
260,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-15,42.012,-87.812,50,1,0,0,0,0,0,3650,1
261,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-15,42.012,-87.812,18,1,0,0,0,0,0,3650,1
262,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-21,42.012,-87.812,4,0,1,0,0,0,0,3650,1
263,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-21,42.012,-87.812,2,1,0,0,0,0,0,3650,0
264,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-24,42.012,-87.812,9,0,1,0,0,0,0,3650,1
265,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-08-24,42.012,-87.812,9,1,0,0,0,0,0,3650,0
266,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-09-04,42.012,-87.812,1,1,0,0,0,0,0,3650,0
267,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-09-18,42.012,-87.812,5,0,1,0,0,0,0,3650,0
268,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-09-18,42.012,-87.812,9,1,0,0,0,0,0,3650,0
269,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-09-24,42.012,-87.812,5,0,1,0,0,0,0,3650,0
270,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-09-24,42.012,-87.812,20,1,0,0,0,0,0,3650,0
271,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-10-04,42.012,-87.812,23,0,1,0,0,0,0,3650,0
272,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-10-04,42.012,-87.812,26,1,0,0,0,0,0,3650,0
273,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-10-04,42.012,-87.812,1,0,0,0,0,0,1,3650,0
274,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-02,42.012,-87.812,8,0,0,1,0,0,0,3650,0
275,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-12,42.012,-87.812,5,0,1,0,0,0,0,3650,0
276,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-12,42.012,-87.812,50,0,0,1,0,0,0,3650,0
277,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-12,42.012,-87.812,13,0,0,1,0,0,0,3650,0
278,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-19,42.012,-87.812,8,0,1,0,0,0,0,3650,0
279,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-19,42.012,-87.812,2,0,0,1,0,0,0,3650,0
280,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-26,42.012,-87.812,11,0,1,0,0,0,0,3650,0
281,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-06-26,42.012,-87.812,16,0,0,1,0,0,0,3650,0
282,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-06,42.012,-87.812,6,0,1,0,0,0,0,3650,0
283,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-06,42.012,-87.812,16,0,0,1,0,0,0,3650,0
284,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-10,42.012,-87.812,24,0,1,0,0,0,0,3650,0
285,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-10,42.012,-87.812,5,0,0,1,0,0,0,3650,0
286,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-17,42.012,-87.812,14,0,1,0,0,0,0,3650,0
287,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-17,42.012,-87.812,1,0,0,1,0,0,0,3650,0
288,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-24,42.012,-87.812,5,0,1,0,0,0,0,3650,0
289,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-24,42.012,-87.812,1,0,0,1,0,0,0,3650,0
290,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-24,42.012,-87.812,1,1,0,0,0,0,0,3650,0
291,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-31,42.012,-87.812,1,0,0,1,0,0,0,3650,0
292,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-07-31,42.012,-87.812,1,1,0,0,0,0,0,3650,0
293,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-08-07,42.012,-87.812,9,0,1,0,0,0,0,3650,0
294,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-08-25,42.012,-87.812,1,0,1,0,0,0,0,3650,0
295,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-08-27,42.012,-87.812,1,0,1,0,0,0,0,3650,0
296,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-09-17,42.012,-87.812,9,0,1,0,0,0,0,3650,0
297,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-09-17,42.012,-87.812,1,0,0,1,0,0,0,3650,0
298,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-09-17,42.012,-87.812,1,1,0,0,0,0,0,3650,0
299,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-09-25,42.012,-87.812,3,0,1,0,0,0,0,3650,0
300,"7200 North Oketo Avenue, Chicago, IL 60631, USA",2009-09-25,42.012,-87.812,1,1,0,0,0,0,0,3650,0
301,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-06-05,41.932,-87.7,1,0,0,1,0,0,0,3650,0
302,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-06-26,41.932,-87.7,1,0,0,1,0,0,0,3650,0
303,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-07-18,41.932,-87.7,2,0,1,0,0,0,0,3650,0
304,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-01,41.932,-87.7,2,0,1,0,0,0,0,3650,0
305,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-07,41.932,-87.7,2,0,1,0,0,0,0,3650,0
306,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-07,41.932,-87.7,2,1,0,0,0,0,0,3650,0
307,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-15,41.932,-87.7,2,0,1,0,0,0,0,3650,0
308,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-15,41.932,-87.7,1,1,0,0,0,0,0,3650,0
309,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-21,41.932,-87.7,1,0,1,0,0,0,0,3650,0
310,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-21,41.932,-87.7,1,1,0,0,0,0,0,3650,0
311,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-24,41.932,-87.7,2,0,1,0,0,0,0,3650,0
312,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-08-24,41.932,-87.7,3,1,0,0,0,0,0,3650,0
313,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-09-12,41.932,-87.7,1,1,0,0,0,0,0,3650,0
314,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-09-24,41.932,-87.7,1,0,1,0,0,0,0,3650,0
315,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-10-04,41.932,-87.7,4,0,1,0,0,0,0,3650,0
316,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2007-10-04,41.932,-87.7,1,1,0,0,0,0,0,3650,0
317,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-02,41.932,-87.7,10,0,1,0,0,0,0,3650,0
318,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-02,41.932,-87.7,10,0,0,1,0,0,0,3650,0
319,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-05,41.932,-87.7,3,0,1,0,0,0,0,3650,0
320,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-05,41.932,-87.7,4,0,0,1,0,0,0,3650,0
321,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-12,41.932,-87.7,21,0,1,0,0,0,0,3650,0
322,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-12,41.932,-87.7,9,0,0,1,0,0,0,3650,0
323,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-12,41.932,-87.7,6,1,0,0,0,0,0,3650,0
324,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-19,41.932,-87.7,11,0,1,0,0,0,0,3650,0
325,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-19,41.932,-87.7,6,0,0,1,0,0,0,3650,0
326,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-26,41.932,-87.7,2,0,1,0,0,0,0,3650,0
327,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-06-26,41.932,-87.7,3,0,0,1,0,0,0,3650,0
328,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-06,41.932,-87.7,3,0,1,0,0,0,0,3650,0
329,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-06,41.932,-87.7,1,0,0,1,0,0,0,3650,0
330,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-10,41.932,-87.7,13,0,1,0,0,0,0,3650,0
331,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-10,41.932,-87.7,6,0,0,1,0,0,0,3650,0
332,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-24,41.932,-87.7,7,0,1,0,0,0,0,3650,0
333,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-24,41.932,-87.7,6,0,0,1,0,0,0,3650,0
334,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-07-31,41.932,-87.7,1,0,1,0,0,0,0,3650,0
335,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-08-07,41.932,-87.7,1,0,1,0,0,0,0,3650,0
336,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-08-07,41.932,-87.7,1,0,0,1,0,0,0,3650,0
337,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-08-13,41.932,-87.7,1,0,1,0,0,0,0,3650,0
338,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-08-13,41.932,-87.7,1,0,0,1,0,0,0,3650,0
339,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-14,41.932,-87.7,1,0,1,0,0,0,0,3650,0
340,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-14,41.932,-87.7,2,0,0,1,0,0,0,3650,0
341,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-17,41.932,-87.7,1,0,1,0,0,0,0,3650,0
342,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-17,41.932,-87.7,2,0,0,1,0,0,0,3650,0
343,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-17,41.932,-87.7,1,1,0,0,0,0,0,3650,0
344,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2009-09-25,41.932,-87.7,6,0,1,0,0,0,0,3650,0
345,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-06-17,41.932,-87.7,2,0,1,0,0,0,0,3650,0
346,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-06-17,41.932,-87.7,3,0,0,1,0,0,0,3650,0
347,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-06-17,41.932,-87.7,1,0,0,0,1,0,0,3650,0
348,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-06-30,41.932,-87.7,9,0,1,0,0,0,0,3650,0
349,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-06-30,41.932,-87.7,5,0,0,1,0,0,0,3650,0
350,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-11,41.932,-87.7,10,0,1,0,0,0,0,3650,0
351,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-11,41.932,-87.7,30,0,0,1,0,0,0,3650,0
352,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-15,41.932,-87.7,1,0,1,0,0,0,0,3650,0
353,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-15,41.932,-87.7,2,0,0,1,0,0,0,3650,0
354,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-25,41.932,-87.7,18,0,1,0,0,0,0,3650,0
355,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-25,41.932,-87.7,10,0,0,1,0,0,0,3650,0
356,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-25,41.932,-87.7,4,1,0,0,0,0,0,3650,0
357,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-29,41.932,-87.7,4,0,1,0,0,0,0,3650,0
358,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-29,41.932,-87.7,1,0,0,1,0,0,0,3650,0
359,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-07-29,41.932,-87.7,2,1,0,0,0,0,0,3650,0
360,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-05,41.932,-87.7,15,0,1,0,0,0,0,3650,0
361,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-05,41.932,-87.7,4,0,0,1,0,0,0,3650,0
362,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-12,41.932,-87.7,2,0,1,0,0,0,0,3650,0
363,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-12,41.932,-87.7,1,0,0,1,0,0,0,3650,0
364,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-19,41.932,-87.7,1,0,1,0,0,0,0,3650,0
365,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-19,41.932,-87.7,1,1,0,0,0,0,0,3650,0
366,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-26,41.932,-87.7,2,0,1,0,0,0,0,3650,0
367,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-08-26,41.932,-87.7,1,1,0,0,0,0,0,3650,0
368,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-01,41.932,-87.7,6,0,1,0,0,0,0,3650,0
369,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-01,41.932,-87.7,2,0,0,1,0,0,0,3650,0
370,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-12,41.932,-87.7,4,0,1,0,0,0,0,3650,0
371,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-12,41.932,-87.7,1,0,0,1,0,0,0,3650,0
372,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-16,41.932,-87.7,2,0,1,0,0,0,0,3650,0
373,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-23,41.932,-87.7,3,0,1,0,0,0,0,3650,0
374,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2011-09-23,41.932,-87.7,1,0,0,1,0,0,0,3650,0
375,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-06-14,41.932,-87.7,9,0,0,1,0,0,0,3650,0
376,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-06-21,41.932,-87.7,1,0,0,1,0,0,0,3650,0
377,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-06-27,41.932,-87.7,6,0,1,0,0,0,0,3650,0
378,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-06-27,41.932,-87.7,1,0,0,1,0,0,0,3650,0
379,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-08,41.932,-87.7,2,0,1,0,0,0,0,3650,0
380,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-08,41.932,-87.7,4,0,0,1,0,0,0,3650,0
381,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-12,41.932,-87.7,20,0,1,0,0,0,0,3650,0
382,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-12,41.932,-87.7,8,0,0,1,0,0,0,3650,0
383,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-19,41.932,-87.7,2,0,1,0,0,0,0,3650,0
384,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-19,41.932,-87.7,4,0,0,1,0,0,0,3650,0
385,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-25,41.932,-87.7,2,0,1,0,0,0,0,3650,0
386,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-07-25,41.932,-87.7,1,0,0,1,0,0,0,3650,0
387,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-01,41.932,-87.7,24,0,1,0,0,0,0,3650,1
388,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-01,41.932,-87.7,10,0,0,1,0,0,0,3650,1
389,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-01,41.932,-87.7,27,1,0,0,0,0,0,3650,1
390,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-08,41.932,-87.7,5,1,0,0,0,0,0,0,0
391,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-15,41.932,-87.7,7,0,1,0,0,0,0,7,0
392,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-22,41.932,-87.7,8,1,0,0,0,0,0,14,0
393,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-29,41.932,-87.7,3,0,1,0,0,0,0,21,0
394,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-08-29,41.932,-87.7,8,0,0,1,0,0,0,21,0
395,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-09-12,41.932,-87.7,7,0,1,0,0,0,0,35,0
396,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-09-12,41.932,-87.7,1,0,0,1,0,0,0,35,0
397,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-09-12,41.932,-87.7,13,1,0,0,0,0,0,35,1
398,"2800 North Francisco Avenue, Chicago, IL 60618, USA",2013-09-19,41.932,-87.7,2,1,0,0,0,0,0,42,0
399,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-06-05,41.948,-87.731,2,0,1,0,0,0,0,3650,0
400,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-06-05,41.948,-87.731,1,0,0,1,0,0,0,3650,0
401,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-06-29,41.948,-87.731,5,0,0,1,0,0,0,3650,0
402,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-02,41.948,-87.731,2,0,1,0,0,0,0,3650,0
403,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-11,41.948,-87.731,1,0,1,0,0,0,0,3650,0
404,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-11,41.948,-87.731,1,0,0,1,0,0,0,3650,0
405,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-18,41.948,-87.731,1,0,1,0,0,0,0,3650,0
406,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-18,41.948,-87.731,1,0,0,1,0,0,0,3650,0
407,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-18,41.948,-87.731,1,1,0,0,0,0,0,3650,0
408,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-07-27,41.948,-87.731,1,0,1,0,0,0,0,3650,0
409,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-01,41.948,-87.731,4,0,1,0,0,0,0,3650,0
410,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-01,41.948,-87.731,8,0,1,0,0,0,0,3650,0
411,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-01,41.948,-87.731,1,0,0,1,0,0,0,3650,0
412,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-01,41.948,-87.731,1,1,0,0,0,0,0,3650,0
413,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-01,41.948,-87.731,7,1,0,0,0,0,0,3650,0
414,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-07,41.948,-87.731,13,0,1,0,0,0,0,3650,0
415,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-07,41.948,-87.731,23,1,0,0,0,0,0,3650,0
416,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-15,41.948,-87.731,7,0,1,0,0,0,0,3650,0
417,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-15,41.948,-87.731,4,1,0,0,0,0,0,3650,0
418,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-21,41.948,-87.731,4,0,1,0,0,0,0,3650,0
419,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-21,41.948,-87.731,7,1,0,0,0,0,0,3650,0
420,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-24,41.948,-87.731,6,0,1,0,0,0,0,3650,0
421,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-08-24,41.948,-87.731,8,1,0,0,0,0,0,3650,0
422,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-09-04,41.948,-87.731,1,1,0,0,0,0,0,3650,0
423,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-09-24,41.948,-87.731,7,0,1,0,0,0,0,3650,0
424,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-09-24,41.948,-87.731,4,1,0,0,0,0,0,3650,0
425,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2007-10-04,41.948,-87.731,2,1,0,0,0,0,0,3650,0
426,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",2009-06-05,41.948,-87.731,2,0,1,0,0,0,0,3650,0
