Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Month,Year,Weather_hot_dry,Weather_normal
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-07-17,41.908,-87.761,3,0,1,0,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-07-17,41.908,-87.761,4,0,0,1,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-08-07,41.908,-87.761,7,0,1,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-08-07,41.908,-87.761,2,0,0,1,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-09-14,41.908,-87.761,4,0,1,0,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-09-14,41.908,-87.761,1,0,0,1,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"1500 North Long Avenue, Chicago, IL 60651, USA",2009-09-25,41.908,-87.761,3,0,1,0,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-05-29,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,88,65,77,59,66,0,12,BR HZ,0.0,29.44,30.09,5.8,16,7.4,5,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-06-05,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,63,51,57,47,52,8,0,RA BR,0.27,29.16,29.78,6.2,3,8.1,6,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-07,41.733,-87.65,9,0,1,0,0,0,0,3650,0,2,92,73,83,73,76,0,18,VCTS,0.06,29.11,29.74,6.3,24,8.8,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-07,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,92,73,83,73,76,0,18,VCTS,0.06,29.11,29.74,6.3,24,8.8,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-07,41.733,-87.65,3,1,0,0,0,0,0,3650,0,2,92,73,83,73,76,0,18,VCTS,0.06,29.11,29.74,6.3,24,8.8,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-07,41.733,-87.65,2,0,0,0,0,0,1,3650,0,2,92,73,83,73,76,0,18,VCTS,0.06,29.11,29.74,6.3,24,8.8,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-15,41.733,-87.65,44,0,1,0,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-15,41.733,-87.65,3,0,0,1,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-15,41.733,-87.65,45,1,0,0,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-15,41.733,-87.65,45,1,0,0,0,0,0,3650,0,2,81,72,77,69,71,0,12,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-22,41.733,-87.65,24,0,1,0,0,0,0,3650,1,2,90,70,80,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-22,41.733,-87.65,40,1,0,0,0,0,0,3650,1,2,90,70,80,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-08-22,41.733,-87.65,7,0,0,0,0,0,1,3650,0,2,90,70,80,70,73,0,15,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,8,2007,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-09-24,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,91,71,81,62,69,0,16, ,0.0,29.34,29.98,10.0,19,10.5,9,2007,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2007-09-24,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,91,71,81,62,69,0,16, ,0.0,29.34,29.98,10.0,19,10.5,9,2007,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-05-28,41.733,-87.65,2,0,1,0,0,0,0,3650,0,2,64,55,60,51,54,5,0, ,0.0,29.11,29.75,6.8,29,8.3,5,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-02,41.733,-87.65,22,0,1,0,0,0,0,3650,0,2,61,50,56,47,51,9,0,RA BR,0.06,29.42,30.07,8.3,3,9.2,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-02,41.733,-87.65,6,0,0,1,0,0,0,3650,0,2,61,50,56,47,51,9,0,RA BR,0.06,29.42,30.07,8.3,3,9.2,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-05,41.733,-87.65,4,0,1,0,0,0,0,3650,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-05,41.733,-87.65,5,0,0,1,0,0,0,3650,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-05,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,80,47,64,43,54,1,0, ,0.0,29.23,29.91,6.3,25,7.2,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-12,41.733,-87.65,2,0,1,0,0,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-12,41.733,-87.65,7,0,0,1,0,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-12,41.733,-87.65,50,0,0,1,0,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-12,41.733,-87.65,1,0,0,0,1,0,0,3650,0,2,72,50,61,49,55,4,0, ,0.002,29.3,29.95,5.0,6,6.7,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-19,41.733,-87.65,17,0,1,0,0,0,0,3650,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-19,41.733,-87.65,50,0,1,0,0,0,0,3650,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-19,41.733,-87.65,28,0,0,1,0,0,0,3650,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-19,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,88,66,77,68,70,0,12,TS TSRA RA BR,0.87,29.03,29.68,6.3,18,10.5,6,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-06-26,41.733,-87.65,9,0,1,0,0,0,0,3650,0,2,86,72,79,61,67,0,14, ,0.0,29.2,29.83,6.4,4,8.0,6,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-06,41.733,-87.65,6,0,1,0,0,0,0,3650,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-06,41.733,-87.65,2,0,0,1,0,0,0,3650,0,2,85,63,74,54,63,0,9, ,0.0,29.2,29.84,4.2,30,5.5,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-13,41.733,-87.65,50,0,1,0,0,0,0,3650,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-13,41.733,-87.65,50,0,1,0,0,0,0,3650,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-13,41.733,-87.65,30,0,1,0,0,0,0,3650,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-13,41.733,-87.65,13,0,0,1,0,0,0,3650,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-13,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,78,66,72,48,59,0,7, ,0.0,29.41,30.05,5.8,7,7.4,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-17,41.733,-87.65,10,0,1,0,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-17,41.733,-87.65,18,0,0,1,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-17,41.733,-87.65,4,1,0,0,0,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-17,41.733,-87.65,1,0,0,0,1,0,0,3650,0,2,70,58,64,52,57,1,0,RA,0.002,29.21,29.86,10.1,29,10.4,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-27,41.733,-87.65,5,0,1,0,0,0,0,3650,0,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-27,41.733,-87.65,4,0,0,1,0,0,0,3650,0,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-27,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,84,66,75,61,67,0,10,RA,0.03,29.21,29.85,9.2,23,9.6,7,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-31,41.733,-87.65,14,0,1,0,0,0,0,3650,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-31,41.733,-87.65,7,0,0,1,0,0,0,3650,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-07-31,41.733,-87.65,1,1,0,0,0,0,0,3650,0,2,82,62,72,55,62,0,7, ,0.0,29.29,29.92,5.9,27,6.7,7,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-08-07,41.733,-87.65,3,0,1,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-08-07,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-08-07,41.733,-87.65,2,1,0,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-08-27,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,67,62,65,61,63,0,0,RA BR,1.19,29.41,30.07,10.7,8,11.0,8,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-03,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,75,57,66,55,60,0,1,BR,0.0,29.48,30.14,5.2,6,5.9,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-03,41.733,-87.65,5,0,0,1,0,0,0,3650,0,2,75,57,66,55,60,0,1,BR,0.0,29.48,30.14,5.2,6,5.9,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-03,41.733,-87.65,1,0,0,0,0,0,1,3650,0,2,75,57,66,55,60,0,1,BR,0.0,29.48,30.14,5.2,6,5.9,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-14,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-17,41.733,-87.65,9,0,1,0,0,0,0,3650,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,9,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-17,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,9,2009,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-25,41.733,-87.65,7,0,1,0,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2009-09-25,41.733,-87.65,2,0,0,1,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-06-17,41.733,-87.65,7,0,0,1,0,0,0,3650,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,6,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-06-24,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-06-30,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-06-30,41.733,-87.65,4,0,0,1,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-07-29,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-07-29,41.733,-87.65,3,1,0,0,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-05,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-05,41.733,-87.65,2,1,0,0,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-12,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-19,41.733,-87.65,3,0,1,0,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-26,41.733,-87.65,4,0,1,0,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-08-26,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-02,41.733,-87.65,6,0,1,0,0,0,0,3650,0,2,94,79,87,69,74,0,22, ,0.002,29.24,29.87,4.0,20,6.6,9,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-02,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,94,79,87,69,74,0,22, ,0.002,29.24,29.87,4.0,20,6.6,9,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-02,41.733,-87.65,2,1,0,0,0,0,0,3650,0,2,94,79,87,69,74,0,22, ,0.002,29.24,29.87,4.0,20,6.6,9,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-12,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,86,64,75,59,65,0,10, ,0.0,29.24,29.9,9.2,23,9.3,9,2011,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-23,41.733,-87.65,3,0,1,0,0,0,0,3650,0,2,62,48,55,46,51,10,0,RA,0.02,29.38,30.05,4.1,36,6.4,9,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2011-09-23,41.733,-87.65,1,0,0,1,0,0,0,3650,0,2,62,48,55,46,51,10,0,RA,0.02,29.38,30.05,4.1,36,6.4,9,2011,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-07,41.733,-87.65,4,0,1,0,0,0,0,3650,0,2,68,54,61,44,52,4,0, ,0.0,29.26,29.92,8.8,2,9.2,6,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-14,41.733,-87.65,1,0,1,0,0,0,0,3650,0,2,76,57,67,50,57,0,2, ,0.0,29.4,30.04,6.0,5,7.8,6,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-14,41.733,-87.65,3,0,0,1,0,0,0,3650,0,2,76,57,67,50,57,0,2, ,0.0,29.4,30.04,6.0,5,7.8,6,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-21,41.733,-87.65,15,0,0,1,0,0,0,3650,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,6,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-28,41.733,-87.65,5,0,1,0,0,0,0,3650,0,2,83,68,76,60,65,0,11,RA,0.16,28.97,29.62,9.0,29,9.8,6,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-06-28,41.733,-87.65,8,0,0,1,0,0,0,3650,0,2,83,68,76,60,65,0,11,RA,0.16,28.97,29.62,9.0,29,9.8,6,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-08,41.733,-87.65,18,0,0,1,0,0,0,3650,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,7,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-12,41.733,-87.65,27,0,1,0,0,0,0,3650,1,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-12,41.733,-87.65,44,0,0,1,0,0,0,3650,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-19,41.733,-87.65,46,0,1,0,0,0,0,2,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-19,41.733,-87.65,19,0,1,0,0,0,0,2,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-19,41.733,-87.65,15,0,0,1,0,0,0,2,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-25,41.733,-87.65,50,0,1,0,0,0,0,8,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-07-25,41.733,-87.65,20,0,0,1,0,0,0,8,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,16,0,1,0,0,0,0,15,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,2,0,0,1,0,0,0,15,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-01,41.733,-87.65,7,1,0,0,0,0,0,15,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,43,0,1,0,0,0,0,22,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,9,0,0,1,0,0,0,22,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-08,41.733,-87.65,1,1,0,0,0,0,0,22,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,33,0,1,0,0,0,0,29,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,4,0,0,1,0,0,0,29,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-15,41.733,-87.65,7,1,0,0,0,0,0,29,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-22,41.733,-87.65,28,0,1,0,0,0,0,36,0,2,78,67,73,66,68,0,8,RA,0.36,29.42,30.05,2.5,24,7.0,8,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-22,41.733,-87.65,21,1,0,0,0,0,0,36,0,2,78,67,73,66,68,0,8,RA,0.36,29.42,30.05,2.5,24,7.0,8,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,19,0,1,0,0,0,0,43,1,2,87,69,78,65,69,0,13,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,41,0,1,0,0,0,0,43,0,2,87,69,78,65,69,0,13,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-08-29,41.733,-87.65,12,1,0,0,0,0,0,43,0,2,87,69,78,65,69,0,13,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-06,41.733,-87.65,19,0,1,0,0,0,0,51,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-06,41.733,-87.65,49,1,0,0,0,0,0,51,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-12,41.733,-87.65,29,0,1,0,0,0,0,57,0,2,83,63,73,58,64,0,8, ,0.06,29.34,29.97,6.8,34,9.8,9,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-19,41.733,-87.65,3,0,1,0,0,0,0,64,0,2,84,70,77,66,69,0,12,RA BR HZ,0.002,29.21,29.87,7.8,16,10.0,9,2013,0,0
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-26,41.733,-87.65,21,0,1,0,0,0,0,71,0,2,75,55,65,52,58,0,0, ,0.0,29.4,30.04,4.1,9,4.6,9,2013,0,1
"8900 South Carpenter Street, Chicago, IL 60620, USA",2013-09-26,41.733,-87.65,6,1,0,0,0,0,0,71,0,2,75,55,65,52,58,0,0, ,0.0,29.4,30.04,4.1,9,4.6,9,2013,0,1
"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-05,42.012,-87.812,1,0,0,1,0,0,0,3650,0,1,64,47,56,48,51,9,0,RA BR,0.42,29.1,29.79,5.2,5,7.6,6,2007,0,0
"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-26,42.012,-87.812,2,0,1,0,0,0,0,3650,0,1,92,70,81,69,72,0,16,TSRA BR HZ VCTS,0.16,29.39,30.11,6.1,22,7.1,6,2007,0,0
"7200 North Oketo Avenue, Chicago, IL 60631, USA",2007-06-26,42.012,-87.812,2,0,0,1,0,0,0,3650,0,1,92,70,81,69,72,0,16,TSRA BR HZ VCTS,0.16,29.39,30.11,6.1,22,7.1,6,2007,0,0
